#orth_id	category	organism(s)
SinMel1073	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1074	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1075	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1076	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1077	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1078	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1081	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1082	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1083	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1084	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1085	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1086	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1087	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1090	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1091	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1092	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1094	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1095	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1096	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1097	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1098	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1099	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel11	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1100	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1101	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1102	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1103	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1104	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1106	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1107	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1108	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1109	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1110	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1111	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1113	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1114	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1116	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1117	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1118	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1119	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1120	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1121	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1122	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1123	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1124	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1125	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1127	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1128	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1129	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1130	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1131	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1132	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1133	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1135	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1137	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1138	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1141	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1142	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1143	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1144	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
SinMel1145	core	1A42 2011 5A14 A0641M A0643DD AE608H AK11 AK58 AK75 AK83 B021CC BL225C C0431A C0438LL CCNWSX0020 GR4 H1 HM006-1 HM007-10 HM007-12 HM007-17 HM015-1 HM031-1 KH12g KH16b KH30a KH35b KH35c KH46b KH46c KH48e M10 M156 M162 M195 M210 M243 M249 M268 M270 M30 N6B1 N6B7 Rm1021 Rm41 SM11 T027 T073 T094 USDA1002 USDA1021
