#orth_id	category	organism(s)
Rhizo1753	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1754	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1755	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1756	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1757	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1758	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1759	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1761	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1762	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1763	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1771	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1773	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1775	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1776	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1777	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1778	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1779	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1780	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1781	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1782	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1783	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1784	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1785	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1786	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1787	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1788	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1789	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1790	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1792	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1793	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1794	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1795	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1796	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1797	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1800	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1801	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1802	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1803	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1804	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1806	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1807	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1808	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1809	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1810	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1811	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1812	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1813	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1815	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1816	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1817	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1818	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1819	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1820	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1827	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1830	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1831	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1832	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1833	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1834	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1835	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1836	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1837	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1838	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1839	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1851	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1862	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1863	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1864	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1865	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1866	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1867	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1869	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1871	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1872	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1874	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1875	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1877	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1878	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1880	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1881	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1887	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1889	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1891	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1892	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1893	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1894	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1898	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1903	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1904	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1905	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1907	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1909	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1910	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1911	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1912	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1913	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1914	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1915	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1916	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1917	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1918	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1919	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo192	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1920	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1921	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1922	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1923	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1924	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1925	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1926	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1928	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo193	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1930	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1933	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1934	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1935	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1936	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1937	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1938	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1939	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo194	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1940	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1941	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1942	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1943	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1944	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1946	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1947	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1948	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1949	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo195	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1952	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1955	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1956	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1957	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1958	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1959	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1960	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1961	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1962	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1963	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1964	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1965	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1966	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1967	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1968	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1969	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1971	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1972	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1973	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1974	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1975	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1976	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1977	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1978	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1979	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1980	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1981	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1982	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1983	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1984	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1985	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1986	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1987	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1988	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1989	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1991	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1992	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1993	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1994	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1995	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1996	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo1997	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2000	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2001	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2004	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2005	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2016	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2017	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2018	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2019	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2020	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2023	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2024	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2025	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2028	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2031	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2032	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2038	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2041	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2042	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2043	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2044	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2045	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2050	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2051	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2053	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2056	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2061	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2066	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2067	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2068	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2069	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2070	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2072	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2074	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2077	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2078	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2079	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2081	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2082	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2083	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2084	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2087	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2088	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2089	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2091	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2093	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2099	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2101	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2104	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2105	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2106	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2107	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2110	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2111	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2112	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2113	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2114	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2115	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2116	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2117	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2118	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2120	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2121	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2122	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2123	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2124	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2125	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2126	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2127	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2128	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2129	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2131	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2136	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2140	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2142	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2143	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2147	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2148	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2149	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2152	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2155	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2156	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2158	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2159	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2161	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2162	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2163	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2164	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2165	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2168	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo217	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2170	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2171	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2172	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2173	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2174	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2175	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2176	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo218	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2183	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2184	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2185	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2186	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2187	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2188	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo219	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2190	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2191	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2193	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2194	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2195	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2196	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2197	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2198	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2199	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo220	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2200	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2201	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2202	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2203	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2204	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2205	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2206	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2207	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2208	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2209	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo221	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2210	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2211	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2212	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2213	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2214	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2215	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2216	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2217	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2218	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2219	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo222	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2220	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2221	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2222	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2223	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2224	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2226	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2228	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2229	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2231	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2232	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2233	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2234	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2235	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2236	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2239	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2240	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2241	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2242	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2243	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2244	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2245	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2246	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2247	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2248	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2249	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2250	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2252	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo226	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2314	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2325	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
Rhizo2326	core	3841 CFN42 MAFF303099 NGR234 Rm1021 WSM419
